1.830,1.787	93.100,0.079	0.020,94.853
0.999,1.743	47.297,0.042	0.014,130.206
2.151,0.963	60.104,0.963	0.067,98.025
3.806,0.561	129.379,0.007	0.162,4.543	5.500,4.543
0.043,1.405	3.383,0.676	0.043,126.631	3.383,60.905
2.621,0.192	55.628,0.192	0.032,121.534
373.224,0.038	0.155,1.707	4.187,1.707	0.155,155.134	4.187,155.134
415.345,0.076	0.552,100.828
50.061,0.065	0.044,3.737	0.044,104.137
48.794,0.304	0.027,123.320
0.002,316.624
1.187,0.107	53.829,0.107	0.014,196.396
23.769,0.275	23.769,2.555	0.005,27.313
190.902,0.045	0.184,1.315	0.184,34.259
105.430,0.871	72.478,47.731
10.372,0.039	0.025,2.133	0.025,43.836
0.330,1.670	19.045,0.023	0.005,118.423
213.256,0.039	0.034,85.940	3.242,85.940
0.023,526.555
53.379,0.018	0.082,50.802
1.901,0.923	108.463,0.011	0.056,28.525
1.593,1.746	74.903,0.059	0.049,95.518
630.724,0.091	1.893,3.440	38.694,3.440
564.009,0.013	0.129,0.997	0.129,32.532
506.184,0.524	0.183,548.788	8.469,19.710
0.282,0.699	10.051,0.025	0.004,9.857
4.321,0.024	373.418,0.024	0.387,87.412
418.958,0.085	418.958,5.581	0.280,287.078
80.070,0.002	0.018,9.750	0.899,9.750
97.009,0.723	0.055,366.190	5.358,24.675
2.865,0.693	147.495,0.044	0.146,58.663	7.503,3.764
0.120,1.596	9.422,0.023	0.001,121.012
217.656,0.119	0.091,3.237	0.091,72.122
0.565,1.471	28.348,0.051	0.009,63.484
2.969,0.256	278.010,0.006	0.067,13.263
197.636,0.787	0.217,151.627	7.183,38.016
64.326,0.006	64.326,0.592	0.257,51.591
103.258,0.013	0.134,0.731	0.134,29.771
130.725,0.319	0.716,91.720	14.156,3.923
0.085,99.197	4.449,99.197
44.908,0.003	0.042,13.579
165.388,0.038	0.376,29.120
0.481,0.833	23.497,0.030	0.046,15.414
88.463,0.095	0.010,47.791
25.315,0.032	0.010,2.317	0.010,227.287
1.534,0.604	49.066,0.010	0.138,37.259
48.761,0.217
246.660,0.030	0.095,98.524
160.197,0.105	160.197,2.798	0.175,64.572
13.604,0.043	0.002,3.436	0.002,45.123
118.587,0.010	0.157,13.976
70.201,0.118	0.018,632.495
548.163,0.137	0.121,21.836
850.556,0.144	0.139,61.755	9.367,7.666
0.919,0.279	56.656,0.003	0.167,19.157
167.319,0.167	0.045,164.279	2.420,164.279
1.070,1.366	95.982,0.020	0.040,99.290
66.320,0.045	0.010,2.172	0.010,110.406
119.291,0.016	0.028,69.000	1.859,69.000
1.862,2.130	142.550,0.023	0.020,93.257
153.654,0.001	0.965,6.727
48.956,0.055	0.026,122.005
94.513,0.086	0.015,1.618	0.015,144.614
1.019,1.146	56.197,0.017	0.039,102.859
0.244,0.267	14.772,0.004	0.029,23.989
76.966,0.007	76.966,0.492	0.384,12.638
0.495,0.383	9.351,0.023	9.351,1.583	0.092,26.849
37.588,0.118	0.024,343.888
334.093,0.113	0.317,320.653
226.236,0.076	0.032,111.456	2.672,111.456
6.161,0.030	545.172,0.030	0.081,2.085	0.081,177.353
536.126,0.010
20.992,0.027	1.132,66.235
1.616,1.499	109.928,0.021	0.018,82.535
0.926,2.122	89.473,0.042	0.014,187.209
1.840,0.564	108.681,0.311	0.046,46.288	2.720,25.501
49.250,0.022	0.021,2.000	0.021,81.465
140.027,0.005	0.062,15.943
3.059,0.200	30.469,0.200	0.041,5.476	0.041,124.108
5.413,1.169	0.003,143.768
203.701,0.024	0.535,1.555	2.152,1.555	0.535,131.073	2.152,131.073
76.422,0.142	0.363,40.183
1.819,0.229	86.981,0.002	0.039,19.247
2.092,0.008	116.715,0.008	0.021,61.964
1.613,0.635	121.564,0.068	0.069,14.457	5.204,14.457
98.919,0.027	0.060,71.421
0.514,1.494	46.408,0.032	0.023,37.179	2.123,37.179
32.608,0.037	0.018,2.531	0.018,159.806
99.695,0.091	0.473,4.722	2.590,4.722	0.473,89.496	2.590,89.496
0.025,318.333
102.159,0.032	0.232,54.587
0.934,0.389	21.145,0.005	0.018,36.498
3.831,0.006	91.637,0.006	0.042,43.876
7.844,0.050	7.844,2.440	0.007,106.126
0.202,1.261	14.172,0.015	0.002,119.101
1.891,1.070	173.351,0.016	0.043,73.399
2.288,0.047	100.442,0.047	0.032,3.441	0.032,73.510
34.416,0.075	34.416,3.741	0.008,284.255
85.532,0.021	85.532,1.128	0.014,90.969
1.520,1.899	83.104,0.047	0.018,131.834
33.758,0.089	0.028,0.935	0.028,44.767
123.870,0.098	0.081,132.233
1.237,0.343	54.426,0.008	0.018,24.727
9.109,0.140	0.018,4.417	1.295,4.417	0.018,362.744	1.295,362.744
110.848,0.011	0.098,79.608
14.815,0.225	0.006,455.561
230.312,0.087	0.147,3.746	0.147,258.346
103.999,0.103	103.999,3.354	0.034,85.053
90.464,0.266	0.035,267.388
61.491,0.107	0.053,4.339	0.053,239.847
138.763,0.071	138.763,4.654	0.087,69.529	1.729,69.529
161.183,0.165	161.183,4.487	0.121,185.803
0.041,95.895
178.465,0.012	0.081,89.199
478.332,0.143	0.391,124.087
782.048,0.013
142.491,0.584	0.422,252.386
0.034,148.309
0.726,2.549	19.028,0.059	0.008,152.928
1.188,0.982	116.582,0.044	0.015,64.472
157.299,0.024	157.299,1.377	0.109,22.725
66.569,0.081	0.047,6.369	0.673,6.369	0.047,103.111	0.673,103.111
29.915,0.112	29.915,3.379	0.321,122.299
1.963,0.063	188.363,0.063	1.046,0.910	1.046,84.016	100.417,5.860
44.168,0.054	44.168,3.811	0.262,281.171
1.889,0.062	149.390,0.062	0.048,108.404
102.654,0.053	102.654,2.729	0.030,219.585	2.125,219.585
73.523,0.004	0.020,31.314	0.801,31.314
31.985,0.010	31.985,0.564	0.005,54.428
755.010,0.915	0.142,83.027
70.386,0.016	70.386,1.566	1.138,115.595
0.876,4.543	46.580,0.165	0.013,188.816
1.188,1.504	85.373,0.039	0.013,101.392
1.839,3.966	152.248,0.068	0.066,228.153
71.954,0.077	0.093,125.405	2.172,3.851
2.397,0.052	10.077,0.001
0.997,1.495	30.353,0.030	0.026,107.343
38.134,0.012	0.021,0.702	0.021,65.364
3.457,0.044	172.900,0.044	0.049,70.100
115.168,0.154	115.168,4.646
219.847,0.058	219.847,2.996	0.067,193.841	6.335,193.841
140.834,0.082	0.024,114.463	2.056,114.463
178.141,1.692	0.055,129.517
1.439,0.085	37.092,0.085	1.439,5.214	37.092,5.214	0.018,250.504
3.205,0.986	283.948,0.012	0.047,79.144
1.718,0.617	98.968,0.016	0.024,18.365
124.581,0.004	0.025,24.595
140.834,0.107	0.100,2.173	0.100,114.463
97.021,0.168	0.021,362.259
343.040,0.037	0.418,156.345	40.123,1.913
110.754,0.081	0.063,272.007	4.008,272.007
2.475,0.382	196.409,0.010	0.066,18.859	5.266,18.859
43.241,0.064	0.015,4.336	0.015,175.852
0.166,2.289	14.255,0.263	0.002,75.322
37.908,0.004	0.027,13.844	1.183,13.844
1.052,2.042	23.227,0.022	0.030,97.628
0.959,0.053	71.704,0.053	0.024,96.008
3.035,0.932	138.095,0.012	0.234,49.352
8.929,0.111	0.009,323.968
187.118,0.056	0.311,141.015
0.849,0.284	83.184,0.284	0.009,247.235
265.417,0.007	0.407,42.618
108.546,0.139	1.222,139.825
0.933,180.083	14.597,180.083
169.795,0.026	0.520,95.629
1.264,0.464	115.471,0.006	0.014,28.728
740.595,0.264	46.737,11.391
254.132,0.003	0.152,6.715	4.536,6.715
508.986,0.226	0.200,383.204	10.294,9.261
0.144,3.421	11.267,0.256	0.005,125.856
93.663,0.208	0.036,4.834	0.036,326.336
6.915,0.110	0.002,130.495
100.424,0.014	100.424,1.176	0.053,70.423
1.222,0.009	40.365,0.009	0.113,77.688
181.834,0.066	0.473,55.337
142.923,0.017	0.116,118.396	3.523,118.396
0.418,1.787	37.172,0.040	0.006,69.798
352.794,0.090	0.240,3.955	0.240,322.772	20.978,7.360
215.976,1.207	3.430,17.498
98.194,0.046	0.044,58.198	1.052,58.198
1.419,0.085	117.867,0.085	0.016,88.490
109.447,0.069	0.015,199.919	1.177,199.919
0.335,0.244	20.611,0.004	0.006,16.643
1.198,0.777	96.879,0.020	0.057,48.917
151.806,0.008	0.040,0.597	0.040,32.287
250.495,0.265	0.162,87.399	4.825,10.911
77.197,0.050	0.014,87.630
419.090,0.179	0.080,23.173
293.865,0.123	0.210,108.588
1.394,2.769	111.443,0.143	0.566,101.437	45.226,5.230
1.597,2.019	113.532,0.024	0.016,143.596
422.284,0.005
90.671,0.097	0.024,4.498	0.024,353.604
2.262,0.426	194.010,0.426	0.043,152.555
0.614,0.545	52.238,0.031	0.028,37.419
1.263,2.042	97.507,0.042	0.019,94.774
50.012,0.406	0.006,171.481
23.500,0.049	0.003,348.716
0.111,292.147	4.390,292.147
115.448,0.024	115.448,0.968	0.036,81.190
55.013,0.500	0.029,215.194
0.010,105.714
548.748,0.057	0.108,2.182	0.108,90.861
2.256,0.278	217.998,0.278	0.056,74.084	5.425,22.551
79.909,0.016	79.909,1.104	0.119,92.008
247.428,0.034	0.380,167.271
144.442,0.019	0.333,120.730
260.107,0.029	0.656,111.705
361.696,0.010
0.477,0.403	36.590,0.056	0.005,38.901
38.534,0.041	0.013,1.150	0.013,43.959
116.682,0.012	0.275,42.687
220.794,0.035	0.031,137.914	2.411,137.914
152.671,0.043	152.671,2.907	0.049,149.372
0.591,3.578	54.828,0.036	0.046,115.021
222.279,0.268	0.119,257.892
208.462,0.006
82.084,0.024	0.050,24.255
0.062,633.896
3.405,0.240	209.040,0.014	0.037,20.300
108.799,0.025	108.799,1.913	0.372,66.288
1.742,0.190	129.718,0.015	129.718,1.096	0.043,14.231	3.215,14.231
1.867,0.506	116.583,0.006	0.036,18.921
348.862,0.021	0.056,1.789	0.056,42.883
153.574,0.175	0.205,114.777
58.208,0.020	0.023,1.904	0.023,163.675
308.055,0.039	0.077,32.775	4.364,32.775
126.138,0.028	0.096,0.966	0.096,8.168
49.873,0.018	0.091,1.074	0.091,87.529
73.762,0.379	0.140,83.627
25.041,0.051	0.009,122.048
1.699,0.285	154.738,0.093	154.738,5.976	0.020,18.284
78.526,0.189	0.010,117.749
26.914,0.357	0.420,241.216	3.154,241.216
572.323,0.034	572.323,3.021	0.156,77.633
146.172,0.056	1.040,46.122
71.113,0.085	0.027,310.322
329.626,0.019	0.086,98.217
0.533,0.074	38.960,0.014	0.006,3.598
1.606,0.124	59.390,0.002
2.315,0.058	100.811,0.058	0.045,1.679	0.045,165.306
47.825,0.102	0.028,129.011
82.364,0.042	0.018,3.654	1.547,3.654	0.018,129.963	1.547,129.963
2.654,0.988	257.821,0.021	0.069,95.222
0.744,3.257	14.544,0.055	0.064,31.474
0.005,182.879
0.673,1.804	34.148,0.019	0.015,173.520	0.786,173.520
272.018,0.174	15.206,5.277
2.096,0.169	203.006,0.169	2.096,1.231	203.006,1.231	0.037,35.852
1.609,0.011	101.060,0.011	0.181,41.550
0.167,108.015
0.654,1.754	44.422,0.030	0.012,40.471
44.435,0.013	0.257,0.669	0.257,61.654
472.543,2.342	0.505,399.541
117.156,0.031	0.051,1.602	4.824,1.602	0.051,78.915	4.824,78.915
118.233,0.030	0.507,138.039
2.417,0.603	87.680,0.036	0.030,50.184
128.950,0.409	0.029,462.265	1.971,462.265
90.345,0.354	0.015,400.703
37.981,1.543	0.618,68.489	36.788,16.442
78.356,0.007	2.456,0.504	2.456,43.444
411.910,0.161	0.064,5.977	0.064,230.797	4.692,6.231
0.744,0.189	58.674,0.005	0.048,12.829
92.582,0.021	92.582,2.107	0.012,163.376
185.824,0.037	0.403,1.760	0.403,27.485
164.775,0.024	0.054,100.774
1.010,2.123	78.739,0.021	0.048,81.159
139.238,0.284	0.027,146.624
0.001,83.879
76.879,0.013	0.239,46.372
60.586,0.131	0.040,477.807
0.071,1.495	0.001,37.303
66.408,0.118	0.061,104.138
54.637,0.257	0.018,310.359
11.581,0.849	0.002,473.323
41.095,0.046	0.008,4.330	0.008,59.286
323.745,0.206	0.097,34.499	4.108,4.362
2.905,0.025	151.683,0.025	0.056,50.738
1.714,0.444	104.105,0.020	0.222,36.888
3.866,0.397	136.472,0.397	0.039,521.988
0.711,0.828	53.159,0.015	0.020,53.913
248.458,0.009	0.304,44.737
3.518,1.253	67.360,0.016	0.037,76.065
128.379,0.068	0.804,128.548	7.077,6.729
833.839,0.131	0.550,24.818	15.478,8.875
111.383,0.035	111.383,2.905	0.098,110.244
22.121,0.059	0.107,3.296	0.661,3.296	0.107,108.288	0.661,108.288
1.864,0.052	112.063,0.052	1.864,1.644	112.063,1.644	0.039,129.234
48.752,0.022	0.146,35.793	2.119,35.793
1.302,1.365	107.528,0.034	0.018,123.381
241.424,0.007	0.078,0.299	0.078,6.807
197.765,0.002	0.131,5.245
132.833,0.029	132.833,1.588	0.061,147.610
141.753,0.261	0.153,416.846	3.428,18.017
0.891,2.724	21.296,0.203	0.011,171.594
26.237,0.059	0.004,3.684	0.004,37.209
153.032,0.024	0.252,154.256	3.165,154.256
722.829,0.331	722.829,3.154	0.238,107.839
266.980,0.055	266.980,1.865	0.438,122.302
1.142,0.313	112.376,0.004
104.347,0.045	0.023,1.284	0.023,55.383
0.346,1.432	29.957,0.337	0.004,53.141
0.692,0.055	47.085,0.055	0.050,152.824
92.713,0.017	0.072,57.893	2.063,57.893
1.113,1.586	57.260,0.680	0.023,82.991
9.017,0.193	0.433,86.690	9.017,4.588
0.297,1.212	28.947,0.304	0.003,119.055
125.372,0.054	0.029,4.335	0.029,103.974
46.101,0.062	0.016,302.953
264.983,0.074	0.485,38.420
59.440,0.147	0.014,2.547	0.014,96.741
98.952,0.112	0.074,414.152	5.065,414.152
127.095,0.027	127.095,1.035	0.243,99.259
1.560,0.346	121.034,0.004	0.022,20.893
128.108,0.017	0.092,147.162
0.084,170.625
65.659,0.262	0.008,307.479
68.757,0.202	0.222,98.706	7.841,6.549
159.111,0.011	0.130,63.802	3.705,63.802
23.208,0.013	0.015,1.246	0.015,95.005
2.610,0.648	134.641,0.050	0.048,53.442
0.693,0.675	51.785,0.019	51.785,1.680	0.009,60.200
0.385,0.494	25.640,0.017	0.008,45.296
0.656,1.833	57.269,0.107	0.014,148.508	1.231,148.508
75.942,0.023	0.133,102.535
3.466,3.555	14.354,0.110	0.441,62.269
15.847,0.036	0.037,1.323	1.107,1.323	0.037,113.889	1.107,113.889
10.819,0.014	0.003,0.958	0.003,70.631
3.231,0.003	318.194,0.003	0.104,13.419
4.383,0.018	346.943,0.018	0.055,24.054
6.052,0.101	121.216,0.101	0.096,32.126
2.650,2.863	256.820,0.276	0.040,125.462	3.896,125.462
184.566,0.007	184.566,0.417	0.045,26.054	2.948,26.054
1.260,0.104	101.868,0.104	1.260,1.615	101.868,1.615	0.017,99.974
0.301,5.866	18.310,0.072	0.004,158.175
150.375,0.374	0.194,4.386	0.194,41.967
72.405,0.040	0.443,223.002
504.187,0.016	0.069,121.552
0.260,1.957	23.617,0.022	0.091,132.365
141.141,0.015	0.266,0.682	0.266,54.392
134.683,0.020	0.621,1.498	0.621,103.016
1.207,0.515	87.961,0.017	0.022,47.466
0.276,0.398	0.007,21.271
759.884,0.041	759.884,2.944	0.865,109.616
115.946,0.186	0.070,563.860	1.777,563.860
153.564,0.033	0.170,133.834
252.162,0.011	0.111,10.494
1.101,1.258	91.381,0.027	0.126,66.701
17.800,0.444	0.089,608.534
30.532,0.069	30.532,2.326	0.045,116.582
3.494,0.096	155.955,0.096	0.055,199.180
61.490,0.113	0.014,1.695	0.014,41.196
3.908,0.018	119.239,0.018	0.169,26.446
161.522,0.033	0.077,116.643	1.973,116.643
82.170,0.104	0.023,2.372	0.023,54.694
646.156,0.080
0.645,0.355	64.493,0.011	0.011,33.714
345.304,0.153	0.045,650.610	4.509,13.159
2.489,2.211	177.712,2.211	0.086,70.613	6.121,20.736
0.012,564.903
74.776,0.041	74.776,2.018	0.034,171.682	0.832,171.682
66.780,0.311	0.038,280.721
77.815,0.004	0.109,19.527	1.173,19.527
5.496,0.085	89.645,0.085	0.315,133.160
5.079,0.024	215.382,0.024	0.068,1.847	0.068,170.665
32.144,0.013	0.273,45.033
0.009,2.011	0.009,133.333
216.812,0.049	216.812,1.639	0.258,90.500
1.046,0.456	103.711,0.063	103.711,4.758	0.033,34.247
96.449,0.035	96.449,1.705	0.011,158.714
0.454,1.615	45.155,0.018	0.006,87.350
246.145,0.931	0.089,300.199	4.024,27.486
60.375,0.087	60.375,2.304	0.340,88.164
44.767,0.007	0.015,0.475	0.015,39.565
102.220,0.709	0.032,233.483
143.295,0.102	0.030,127.016	2.630,127.016
10.969,0.031	0.004,1.572	0.004,82.811
62.945,0.004	0.067,10.168
86.678,0.004	0.055,18.878	0.942,18.878
70.720,0.250	0.030,201.590
0.854,0.448	52.654,0.448	0.095,177.917	5.871,20.467
52.159,0.041	52.159,0.808	0.021,43.705
205.176,0.041	0.433,170.183	21.622,3.810
0.362,0.247	17.884,0.016	0.004,12.175
165.190,0.004	0.135,14.962
0.158,1.227	15.564,0.039	0.002,66.061
111.630,0.007	0.125,22.146	3.710,22.146
87.239,0.786	0.017,180.844
223.405,0.233	0.260,10.029
198.877,0.022	0.166,12.533
3.701,0.076	149.911,0.076	0.055,5.570	0.055,99.782
344.963,0.060	0.356,129.360	4.510,2.992
86.837,0.089	0.014,3.236	0.014,131.892
2.791,1.618	148.219,0.033	0.346,122.284
2.368,2.370	224.075,0.025	0.032,98.536
77.637,0.204	0.122,62.201
93.608,0.070	0.032,3.588	1.911,3.588	0.032,103.372	1.911,103.372
0.462,1.495	21.807,0.018	0.005,49.139
42.869,0.156	42.869,1.133	0.103,83.788
80.529,0.369	0.157,4.678	0.157,75.320
257.482,0.034	0.193,34.706
410.459,0.040	0.174,62.587
67.803,0.116	0.030,385.388
1.324,0.037	75.682,0.001
0.579,2.179	54.978,0.993	0.031,211.555
0.753,0.424	61.346,0.016	0.024,39.249
133.988,0.054	0.044,81.706	1.582,81.706
305.487,0.078	0.074,1.698	0.074,152.757
255.880,0.011	255.880,1.091	0.066,27.917
77.431,0.314	77.431,4.033	0.035,76.183
28.327,0.222	0.023,101.029
63.393,0.045	0.009,2.123	0.009,173.027
0.001,6.436
0.217,0.248	9.844,0.004	0.004,13.150
49.220,0.121	0.031,213.674
1.987,1.869	182.784,0.023	0.069,74.648
413.124,0.074	0.274,133.456	17.224,4.856
95.967,0.101	95.967,4.841	0.013,202.853
5.930,0.537	377.162,0.537	0.801,376.059	50.966,16.930
15.711,0.447	0.002,451.160
14.103,0.927	14.103,3.386	0.015,118.592
3.514,1.950	127.613,0.030	0.063,123.020
151.886,0.127	0.066,2.962	0.066,82.070
112.608,0.054	0.242,115.313
157.997,0.160	0.039,126.649	3.197,7.388
1.885,0.548	38.901,0.006	0.025,19.581
1.185,1.386	108.712,1.386	0.270,69.745	24.738,10.561
206.161,0.024	1.160,159.647
91.893,0.013	91.893,0.795	0.026,75.369	2.056,75.369
119.095,0.013	0.059,22.061
102.567,0.028
119.355,0.001	0.055,9.006
4.139,0.064	255.734,0.064	0.057,189.284
50.417,0.025	50.417,2.398	0.104,88.550
17.129,0.192	0.004,695.188
83.263,0.064	0.366,5.811	0.366,456.331
121.177,0.181	5.687,15.492
0.049,274.931	2.119,2.985
220.729,0.072	0.299,192.780	10.272,6.745
2.334,0.044	69.988,0.001	0.032,3.731
1.048,0.048	61.202,0.001	0.024,3.490
20.834,0.247	20.834,2.080	0.033,127.456
3.244,0.063	137.486,0.003	0.062,4.074
0.100,0.342	5.983,0.005	0.006,31.336
101.172,0.023	101.172,1.022	0.117,74.567
194.952,0.020	0.144,107.720
0.182,0.198	17.416,0.198	0.002,242.655
1.412,0.283	121.997,0.283	0.053,489.168
0.075,120.699	6.971,2.736
296.822,1.311	0.067,167.061	5.610,66.003
38.551,0.064	38.551,2.750	0.015,88.578
162.287,0.129	162.287,4.650	0.249,131.999
234.385,0.773	1.123,73.723	16.224,57.106
88.433,0.001
64.293,0.459	0.012,3.775	0.012,253.436	0.827,30.788
739.013,0.058	739.013,3.411	0.322,92.512
1.341,1.445	30.392,0.045	0.015,122.539
2.861,0.331	264.947,0.006	0.047,32.474
142.918,0.048	142.918,1.800	0.685,178.683
0.994,0.115	94.766,0.017	0.010,9.461
133.412,0.036	1.291,232.587	4.303,232.587
2.238,0.040	223.246,0.040	0.183,97.649
2.626,0.246	121.783,0.016	0.036,10.296
8.009,0.016	0.002,1.019	0.002,97.802
0.990,2.810	71.431,0.087	0.050,90.784
155.595,0.027	0.035,100.357	2.793,100.357
83.892,0.169	0.010,191.224	0.857,191.224
165.041,0.004	1.245,26.577
3.752,0.073	240.358,0.073	0.081,58.964	5.201,6.228
2.618,0.125	189.248,0.125	0.143,221.323
84.770,0.177	0.021,64.254	1.001,64.254
3.336,0.654	85.746,0.007	0.049,12.405
0.978,0.838	93.141,0.018	93.141,1.048	0.171,49.942
1.993,1.647	136.701,0.113	0.052,97.309
212.137,0.014	0.106,61.175
34.917,1.113	0.010,206.767	0.737,206.767
1.744,1.718	105.204,0.038	0.165,36.892
319.905,0.082	0.495,4.136	0.495,244.047
12.707,0.157	0.112,35.871	0.414,35.871
13.717,0.117	0.324,110.825
440.037,0.045	0.943,16.129
90.035,0.077	0.038,248.514	3.054,248.514
193.734,0.965	0.091,417.503	3.131,417.503
0.756,0.256	70.244,0.006	0.039,11.397
5.271,0.010	0.002,47.116
343.291,0.070	0.089,92.312
0.141,507.470	11.284,76.650
76.348,0.266	0.032,41.416	2.215,41.416
247.104,0.018	0.085,81.843
158.991,0.062	0.108,149.622	2.221,149.622
151.438,0.007	0.033,66.824	1.801,66.824
44.039,0.789	0.005,202.033
632.815,0.647	0.096,115.340
0.018,0.251	0.018,19.664
0.147,0.934	13.012,0.013	0.004,65.706
1.458,0.016	41.707,0.016	1.458,1.474	41.707,1.474	0.021,83.781
6.106,0.835	0.144,587.434	6.106,30.551
1.255,0.729	124.889,0.041	0.019,60.544
308.722,0.044	308.722,2.869	0.093,74.299
1.563,0.007	146.462,0.007	0.412,39.095
68.044,0.061	0.014,1.963	0.014,111.245
102.933,0.246	0.069,224.039
1.846,0.009	90.298,0.009	0.020,54.049
144.872,0.107	0.656,89.903
119.649,0.041	0.049,92.666	2.661,92.666
572.036,0.096	0.105,3.706	0.105,91.041
61.790,0.021	0.018,1.712	0.018,128.003
113.715,0.019	113.715,0.691	0.312,64.339
315.217,0.015	0.513,70.838
433.144,0.321	0.104,130.409
1.019,2.011	94.223,0.021	0.040,67.578
4.314,0.457	115.166,0.457	4.314,2.917	115.166,2.917	0.100,104.368
0.003,89.788
778.800,0.109	0.207,202.158
116.486,0.615	0.012,187.988
67.526,0.020	0.027,81.020
0.428,0.047	9.199,0.002
2.290,0.072	182.525,0.072	0.037,127.756	2.919,5.230
0.825,0.121	18.488,0.004	0.018,10.109
57.349,0.677	0.037,80.789
108.393,0.047	0.174,4.517	0.174,141.293
2.053,0.950	132.409,0.022	0.118,35.491
78.874,0.065	0.020,179.512
32.783,0.007	0.582,11.191
1.513,0.561	89.895,0.013	0.066,24.535	3.948,24.535
1.870,2.059	80.911,0.240	0.024,71.230
82.812,0.057	0.069,0.513	0.069,14.064
307.654,0.058	0.132,45.704
1.351,2.523	61.411,0.589	0.034,174.042
125.750,0.065	0.044,3.267	0.044,120.158
131.878,0.088	131.878,1.344	0.017,53.458
22.139,0.307	0.015,454.029
217.888,0.003	0.151,9.111
162.075,1.334	0.189,589.550	7.474,123.663
49.105,1.783	49.105,6.058	0.049,247.496
2.189,0.048	98.756,0.048	1.363,4.652	61.498,4.652
0.289,1.271	28.660,0.080	0.003,113.686
0.319,0.814	21.369,0.017	0.048,78.176	3.212,78.176
201.198,0.129	1.415,1.534	1.415,80.731
0.008,133.918
168.982,0.007	0.092,19.397	5.515,19.397
0.921,1.797	67.176,0.100	0.012,100.109
0.285,0.160	6.279,0.024	0.008,11.159
0.670,0.192	59.081,0.002	0.008,14.597
118.033,0.217	1.660,205.878	84.280,13.337
99.731,0.051	0.047,118.199	4.312,118.199
28.349,1.080	0.381,615.032
270.784,0.081	0.063,106.621	5.638,106.621
2.142,0.023	74.388,0.023	0.290,134.666
2.691,0.408	102.518,0.018	0.049,16.336
84.223,0.095	84.223,3.596	0.081,339.267	1.851,339.267
89.749,0.346	0.384,182.765
27.130,0.088	0.024,133.693
0.002,240.786
2.010,0.639	96.058,0.007	0.034,56.093
126.585,0.013	0.166,77.765
92.103,0.054	0.073,5.292	0.073,36.733
0.371,0.168	30.653,0.034	0.004,13.674
80.866,0.034	0.068,55.188
4.930,0.021	320.878,0.021	0.075,53.241
1.062,0.952	90.938,0.077	0.012,84.360
3.361,0.025	287.144,0.025	0.035,76.182
0.013,379.757
71.702,0.048	71.702,1.631
194.561,0.016	0.113,57.877
83.214,0.001	0.264,6.516
2.105,0.164	114.250,0.006	0.214,14.478
2.399,0.975	175.568,0.199	0.029,74.603
64.693,1.711	0.018,935.630
1.290,0.205	76.393,0.205	0.038,2.669	0.038,163.410
0.632,0.660	54.421,0.009	0.007,49.343
2.451,1.911	227.690,0.020	0.510,106.003
78.893,0.291	0.012,130.338
304.863,0.010	0.058,0.841	3.471,0.841	0.058,52.072	3.471,52.072
12.023,0.115	12.023,4.720	0.008,158.618
3.468,0.751	256.903,0.014	0.037,46.457
689.457,0.188	0.637,5.184	12.759,5.184
188.061,0.010	0.093,18.991
0.187,1.237	10.042,0.020	0.027,43.932
75.148,0.226	75.148,3.845	0.106,41.236
49.152,0.067	49.152,4.772	0.011,427.863
235.612,0.242	0.062,372.131
2.338,0.765	209.404,0.009	0.030,20.169
0.058,75.448
110.141,0.015	110.141,1.516	0.029,107.485
1.771,1.377	168.864,0.031	0.031,107.346
190.526,0.008	0.040,42.822
214.966,0.882	0.809,154.773
1.545,0.468	88.492,0.008	0.035,34.720
170.329,0.095	0.058,4.975	0.058,335.771	4.859,6.402
93.427,0.034	0.010,91.909
0.068,1.551	6.311,0.022	0.001,117.144
110.030,0.036	0.429,180.798	4.911,180.798
0.522,0.307	51.247,0.005	0.023,26.710
1.226,0.118	47.499,0.118	0.013,46.148
109.644,0.162	0.080,136.264
46.918,0.037	46.918,2.168	0.119,73.804
13.795,0.063	0.003,143.958
136.546,0.038	136.546,3.569	0.054,217.919
44.167,0.031	0.187,2.966	0.187,193.030
364.520,0.036	0.098,3.235	4.033,3.235	0.098,128.960	4.033,128.960
81.232,0.535	0.025,604.262	1.306,604.262
296.139,0.002
80.671,0.040	0.047,34.807	2.511,34.807
2.420,2.666	126.410,0.031	0.039,190.030
96.678,0.015	0.512,60.081
0.793,0.843	75.663,0.011	0.016,74.608
4.272,0.465	86.577,0.465	0.045,805.514
140.688,0.002	0.107,7.542
1.074,0.688	24.243,0.039	0.012,22.906
1.248,0.457	91.305,0.012	0.036,39.275
0.847,2.432	80.416,0.053	0.015,227.337
290.492,0.023	0.093,19.389
239.883,0.111	0.056,145.119
26.747,0.063	0.007,2.445	0.007,96.730
116.879,0.168	116.879,1.133	0.183,89.854
0.564,0.322	31.243,0.030
97.595,0.018	0.223,62.652
0.167,1.008	11.890,0.027	0.004,29.881
2.409,0.058	156.534,0.058	0.048,78.294
82.669,0.005	1.590,23.509
279.020,0.051	0.091,104.739	3.278,4.345
1.517,0.020	139.369,0.020	0.526,16.417
331.591,0.339	0.531,4.496	0.531,92.338	8.455,6.971
149.133,0.187	0.868,123.870	2.975,123.870
211.899,0.031	0.138,1.661	0.138,88.933
76.503,0.122	0.020,147.037
73.790,0.031	0.026,1.968	0.026,135.766
0.365,0.662	17.184,0.662	0.006,63.971
132.820,0.021	0.025,47.979
347.385,0.050	0.076,132.083
